#Generic QM-derived Ramachandran table for L-alpha-N-methyl_alanine_dimethyl_amide (pre-pro) amino acids.  
#Data created by Tim Craven (twcraven@uw.edu) and formatted by Vikram K. Mulligan (vmullig@uw.edu) on 10 November 2016.
#Resname	phi	psi	probability	-log(prob)
GENERIC_L_ALPHA_NMETHYL_AA	-40 	50 	6.53181995672e-06 	11.9388249465
GENERIC_L_ALPHA_NMETHYL_AA	-30 	50 	3.71712388154e-06 	12.5025603388
GENERIC_L_ALPHA_NMETHYL_AA	-20 	50 	2.13807566677e-06 	13.0556043546
GENERIC_L_ALPHA_NMETHYL_AA	-10 	50 	9.85585313196e-07 	13.8300301457
GENERIC_L_ALPHA_NMETHYL_AA	0 	50 	5.27512243656e-06 	12.1525086682
GENERIC_L_ALPHA_NMETHYL_AA	10 	50 	9.19486321849e-06 	11.5968655757
GENERIC_L_ALPHA_NMETHYL_AA	20 	50 	5.23620047338e-06 	12.1599144231
GENERIC_L_ALPHA_NMETHYL_AA	30 	50 	2.44228760929e-06 	12.9225754131
GENERIC_L_ALPHA_NMETHYL_AA	40 	50 	1.33870525908e-06 	13.5238076357
GENERIC_L_ALPHA_NMETHYL_AA	50 	50 	7.69485236719e-07 	14.0775440694
GENERIC_L_ALPHA_NMETHYL_AA	60 	50 	4.69136209324e-07 	14.5723726857
GENERIC_L_ALPHA_NMETHYL_AA	70 	50 	1.6562294287e-07 	15.6135520607
GENERIC_L_ALPHA_NMETHYL_AA	80 	50 	2.13189673361e-07 	15.3610835822
GENERIC_L_ALPHA_NMETHYL_AA	90 	50 	2.79233911035e-07 	15.0912160156
GENERIC_L_ALPHA_NMETHYL_AA	100 	50 	3.35433110288e-07 	14.9078432736
GENERIC_L_ALPHA_NMETHYL_AA	110 	50 	4.17497677088e-07 	14.6889868565
GENERIC_L_ALPHA_NMETHYL_AA	120 	50 	5.3177420666e-07 	14.4470468613
GENERIC_L_ALPHA_NMETHYL_AA	130 	50 	6.80295160985e-07 	14.2007390727
GENERIC_L_ALPHA_NMETHYL_AA	140 	50 	8.6664339503e-07 	13.9586382539
GENERIC_L_ALPHA_NMETHYL_AA	150 	50 	1.09673522353e-06 	13.7231727699
GENERIC_L_ALPHA_NMETHYL_AA	160 	50 	1.37783662665e-06 	13.4949959507
GENERIC_L_ALPHA_NMETHYL_AA	170 	50 	1.67982141132e-06 	13.296823073
GENERIC_L_ALPHA_NMETHYL_AA	-180 	60 	1.95128437053e-06 	13.1470227507
GENERIC_L_ALPHA_NMETHYL_AA	-170 	60 	6.21039098388e-05 	9.68670161064
GENERIC_L_ALPHA_NMETHYL_AA	-160 	60 	0.00179120743719 	6.32486534062
GENERIC_L_ALPHA_NMETHYL_AA	-150 	60 	0.00730585205453 	4.91907960067
GENERIC_L_ALPHA_NMETHYL_AA	-140 	60 	0.0199670950439 	3.91366960814
GENERIC_L_ALPHA_NMETHYL_AA	-130 	60 	0.0328155510634 	3.41685275816
GENERIC_L_ALPHA_NMETHYL_AA	-120 	60 	0.0268829884865 	3.61626159069
GENERIC_L_ALPHA_NMETHYL_AA	-110 	60 	0.00684153550749 	4.98474308314
GENERIC_L_ALPHA_NMETHYL_AA	-100 	60 	0.00234725322315 	6.05450947567
GENERIC_L_ALPHA_NMETHYL_AA	-90 	60 	0.000225785029516 	8.3959272082
GENERIC_L_ALPHA_NMETHYL_AA	-80 	60 	0.000132506841836 	8.92887627737
GENERIC_L_ALPHA_NMETHYL_AA	-70 	60 	5.35158104554e-05 	9.83553342519
GENERIC_L_ALPHA_NMETHYL_AA	-60 	60 	2.37386489177e-05 	10.648406082
GENERIC_L_ALPHA_NMETHYL_AA	-50 	60 	1.1437760693e-05 	11.3785903348
GENERIC_L_ALPHA_NMETHYL_AA	-40 	60 	5.87457133211e-06 	12.0448774653
GENERIC_L_ALPHA_NMETHYL_AA	-30 	60 	3.27369212326e-06 	12.6295921203
GENERIC_L_ALPHA_NMETHYL_AA	-20 	60 	2.18268157168e-06 	13.0349563583
GENERIC_L_ALPHA_NMETHYL_AA	-10 	60 	4.24502447285e-06 	12.3697629731
GENERIC_L_ALPHA_NMETHYL_AA	0 	60 	6.22676566033e-06 	11.9866535156
GENERIC_L_ALPHA_NMETHYL_AA	10 	60 	2.89089380627e-06 	12.7539448281
GENERIC_L_ALPHA_NMETHYL_AA	20 	60 	6.04914879944e-07 	14.3181780831
GENERIC_L_ALPHA_NMETHYL_AA	30 	60 	1.82530158025e-07 	15.5163504281
GENERIC_L_ALPHA_NMETHYL_AA	40 	60 	1.20430072867e-07 	15.9321965606
GENERIC_L_ALPHA_NMETHYL_AA	50 	60 	1.23251496476e-07 	15.9090388823
GENERIC_L_ALPHA_NMETHYL_AA	60 	60 	1.25707877644e-07 	15.8893050531
GENERIC_L_ALPHA_NMETHYL_AA	70 	60 	1.0047586569e-07 	16.1133482807
GENERIC_L_ALPHA_NMETHYL_AA	80 	60 	2.10583917754e-07 	15.3733816041
GENERIC_L_ALPHA_NMETHYL_AA	90 	60 	3.12339185264e-07 	14.9791761074
GENERIC_L_ALPHA_NMETHYL_AA	100 	60 	3.71246795609e-07 	14.8063987782
GENERIC_L_ALPHA_NMETHYL_AA	110 	60 	4.43337866659e-07 	14.6289336789
GENERIC_L_ALPHA_NMETHYL_AA	120 	60 	5.67189920089e-07 	14.3825716332
GENERIC_L_ALPHA_NMETHYL_AA	130 	60 	7.21308643333e-07 	14.1421987145
GENERIC_L_ALPHA_NMETHYL_AA	140 	60 	9.09154465537e-07 	13.9107508281
GENERIC_L_ALPHA_NMETHYL_AA	150 	60 	1.14498235389e-06 	13.6801213325
GENERIC_L_ALPHA_NMETHYL_AA	160 	60 	1.44522627907e-06 	13.4472446541
GENERIC_L_ALPHA_NMETHYL_AA	170 	60 	1.77599792447e-06 	13.241148082
GENERIC_L_ALPHA_NMETHYL_AA	-180 	70 	1.1234866773e-05 	11.3964885106
GENERIC_L_ALPHA_NMETHYL_AA	-170 	70 	0.000217814938719 	8.43186476066
GENERIC_L_ALPHA_NMETHYL_AA	-160 	70 	0.00230231043531 	6.07384212316
GENERIC_L_ALPHA_NMETHYL_AA	-150 	70 	0.00780926251274 	4.85244474818
GENERIC_L_ALPHA_NMETHYL_AA	-140 	70 	0.0208512896664 	3.87033947815
GENERIC_L_ALPHA_NMETHYL_AA	-130 	70 	0.0398053205634 	3.22375469313
GENERIC_L_ALPHA_NMETHYL_AA	-120 	70 	0.0475875308899 	3.04518450815
GENERIC_L_ALPHA_NMETHYL_AA	-110 	70 	0.0145093000393 	4.23296545313
GENERIC_L_ALPHA_NMETHYL_AA	-100 	70 	0.0077114670497 	4.86504683069
GENERIC_L_ALPHA_NMETHYL_AA	-90 	70 	0.00128243500815 	6.65899465811
GENERIC_L_ALPHA_NMETHYL_AA	-80 	70 	0.000766395676108 	7.17381197314
GENERIC_L_ALPHA_NMETHYL_AA	-70 	70 	0.000107774606074 	9.13546849241
GENERIC_L_ALPHA_NMETHYL_AA	-60 	70 	2.89790540015e-05 	10.4489372648
GENERIC_L_ALPHA_NMETHYL_AA	-50 	70 	1.08777365343e-05 	11.4287923773
GENERIC_L_ALPHA_NMETHYL_AA	-40 	70 	5.49229917418e-06 	12.112163597
GENERIC_L_ALPHA_NMETHYL_AA	-30 	70 	3.11802624326e-06 	12.6783103707
GENERIC_L_ALPHA_NMETHYL_AA	-20 	70 	4.87482877018e-06 	12.2314255782
GENERIC_L_ALPHA_NMETHYL_AA	-10 	70 	4.99648071329e-06 	12.2067767507
GENERIC_L_ALPHA_NMETHYL_AA	0 	70 	1.92048097474e-06 	13.1629348956
GENERIC_L_ALPHA_NMETHYL_AA	10 	70 	2.95720452644e-07 	15.0338512456
GENERIC_L_ALPHA_NMETHYL_AA	20 	70 	3.68891936742e-08 	17.1153471831
GENERIC_L_ALPHA_NMETHYL_AA	30 	70 	9.26289089243e-09 	18.4972496456
GENERIC_L_ALPHA_NMETHYL_AA	40 	70 	8.18479024532e-09 	18.6209882532
GENERIC_L_ALPHA_NMETHYL_AA	50 	70 	2.04863528646e-08 	17.7035068864
GENERIC_L_ALPHA_NMETHYL_AA	60 	70 	4.55119204132e-08 	16.9052915582
GENERIC_L_ALPHA_NMETHYL_AA	70 	70 	8.4927163683e-08 	16.2814718456
GENERIC_L_ALPHA_NMETHYL_AA	80 	70 	2.46526725752e-07 	15.2157954284
GENERIC_L_ALPHA_NMETHYL_AA	90 	70 	4.08275369654e-07 	14.7113239646
GENERIC_L_ALPHA_NMETHYL_AA	100 	70 	5.04829278457e-07 	14.4990455273
GENERIC_L_ALPHA_NMETHYL_AA	110 	70 	4.58595353678e-07 	14.5950975981
GENERIC_L_ALPHA_NMETHYL_AA	120 	70 	6.40767252253e-07 	14.260599547
GENERIC_L_ALPHA_NMETHYL_AA	130 	70 	8.01365873192e-07 	14.0369482236
GENERIC_L_ALPHA_NMETHYL_AA	140 	70 	9.94941071888e-07 	13.8205823258
GENERIC_L_ALPHA_NMETHYL_AA	150 	70 	1.26848508115e-06 	13.577687219
GENERIC_L_ALPHA_NMETHYL_AA	160 	70 	1.68748187628e-06 	13.2922731542
GENERIC_L_ALPHA_NMETHYL_AA	170 	70 	2.82524851993e-06 	12.7769142256
GENERIC_L_ALPHA_NMETHYL_AA	-180 	80 	3.37253215767e-05 	10.2972616207
GENERIC_L_ALPHA_NMETHYL_AA	-170 	80 	0.000393435231077 	7.84059410066
GENERIC_L_ALPHA_NMETHYL_AA	-160 	80 	0.0017278573344 	6.36087317312
GENERIC_L_ALPHA_NMETHYL_AA	-150 	80 	0.00551402385234 	5.20046064061
GENERIC_L_ALPHA_NMETHYL_AA	-140 	80 	0.0144666350699 	4.23591031066
GENERIC_L_ALPHA_NMETHYL_AA	-130 	80 	0.0321712604333 	3.4366817581
GENERIC_L_ALPHA_NMETHYL_AA	-120 	80 	0.0501315605508 	2.99310451811
GENERIC_L_ALPHA_NMETHYL_AA	-110 	80 	0.0277847940205 	3.58326638561
GENERIC_L_ALPHA_NMETHYL_AA	-100 	80 	0.018742061823 	3.97698498565
GENERIC_L_ALPHA_NMETHYL_AA	-90 	80 	0.0047074562876 	5.35860758317
GENERIC_L_ALPHA_NMETHYL_AA	-80 	80 	0.00136868114749 	6.59390766887
GENERIC_L_ALPHA_NMETHYL_AA	-70 	80 	0.000255113421501 	8.2738023215
GENERIC_L_ALPHA_NMETHYL_AA	-60 	80 	3.8559046251e-05 	10.1633198227
GENERIC_L_ALPHA_NMETHYL_AA	-50 	80 	5.22851097852e-06 	12.1613840282
GENERIC_L_ALPHA_NMETHYL_AA	-40 	80 	1.83633887358e-05 	10.9051516181
GENERIC_L_ALPHA_NMETHYL_AA	-30 	80 	9.95387813266e-06 	11.5175483207
GENERIC_L_ALPHA_NMETHYL_AA	-20 	80 	5.36950131813e-06 	12.1347755182
GENERIC_L_ALPHA_NMETHYL_AA	-10 	80 	1.41470945421e-06 	13.4685863807
GENERIC_L_ALPHA_NMETHYL_AA	0 	80 	1.61289562399e-07 	15.6400645632
GENERIC_L_ALPHA_NMETHYL_AA	10 	80 	1.36174238239e-08 	18.1119157007
GENERIC_L_ALPHA_NMETHYL_AA	20 	80 	1.52705986732e-09 	20.2999216056
GENERIC_L_ALPHA_NMETHYL_AA	30 	80 	4.76146383488e-10 	21.4652957806
GENERIC_L_ALPHA_NMETHYL_AA	40 	80 	9.65987858454e-10 	20.7578698507
GENERIC_L_ALPHA_NMETHYL_AA	50 	80 	4.07920423448e-09 	19.3173639081
GENERIC_L_ALPHA_NMETHYL_AA	60 	80 	2.25555519932e-08 	17.6072845932
GENERIC_L_ALPHA_NMETHYL_AA	70 	80 	1.02446420624e-07 	16.0939259007
GENERIC_L_ALPHA_NMETHYL_AA	80 	80 	3.70876100654e-07 	14.8073977906
GENERIC_L_ALPHA_NMETHYL_AA	90 	80 	8.00297474162e-07 	14.0382823357
GENERIC_L_ALPHA_NMETHYL_AA	100 	80 	1.1769142811e-06 	13.6526145606
GENERIC_L_ALPHA_NMETHYL_AA	110 	80 	1.18168438114e-06 	13.6485696957
GENERIC_L_ALPHA_NMETHYL_AA	120 	80 	2.63982139061e-06 	12.8447992982
GENERIC_L_ALPHA_NMETHYL_AA	130 	80 	9.54689039007e-07 	13.8618801631
GENERIC_L_ALPHA_NMETHYL_AA	140 	80 	1.1887375901e-06 	13.6426186626
GENERIC_L_ALPHA_NMETHYL_AA	150 	80 	1.50244140354e-06 	13.4084191706
GENERIC_L_ALPHA_NMETHYL_AA	160 	80 	2.09279755746e-06 	13.0770088428
GENERIC_L_ALPHA_NMETHYL_AA	170 	80 	5.79101165171e-06 	12.0592035577
GENERIC_L_ALPHA_NMETHYL_AA	-180 	90 	4.53629184609e-05 	10.0008155606
GENERIC_L_ALPHA_NMETHYL_AA	-170 	90 	0.000363161434063 	7.92066310062
GENERIC_L_ALPHA_NMETHYL_AA	-160 	90 	0.000504641786949 	7.59166171316
GENERIC_L_ALPHA_NMETHYL_AA	-150 	90 	0.00293221631426 	5.83199672065
GENERIC_L_ALPHA_NMETHYL_AA	-140 	90 	0.00764170209618 	4.87413491316
GENERIC_L_ALPHA_NMETHYL_AA	-130 	90 	0.0190905546794 	3.95856158565
GENERIC_L_ALPHA_NMETHYL_AA	-120 	90 	0.0397086739333 	3.22618562817
GENERIC_L_ALPHA_NMETHYL_AA	-110 	90 	0.0440719324895 	3.12193215064
GENERIC_L_ALPHA_NMETHYL_AA	-100 	90 	0.0289207087967 	3.54319737312
GENERIC_L_ALPHA_NMETHYL_AA	-90 	90 	0.0114863748333 	4.46659374314
GENERIC_L_ALPHA_NMETHYL_AA	-80 	90 	0.00276696368344 	5.89000470315
GENERIC_L_ALPHA_NMETHYL_AA	-70 	90 	0.000564062438794 	7.48034560551
GENERIC_L_ALPHA_NMETHYL_AA	-60 	90 	0.000111153676275 	9.1045968432
GENERIC_L_ALPHA_NMETHYL_AA	-50 	90 	3.42594191075e-05 	10.2815490206
GENERIC_L_ALPHA_NMETHYL_AA	-40 	90 	5.66224645899e-05 	9.77910475062
GENERIC_L_ALPHA_NMETHYL_AA	-30 	90 	1.56658544766e-05 	11.0640270882
GENERIC_L_ALPHA_NMETHYL_AA	-20 	90 	2.35117728433e-06 	12.9605943832
GENERIC_L_ALPHA_NMETHYL_AA	-10 	90 	1.92552650192e-07 	15.4628962131
GENERIC_L_ALPHA_NMETHYL_AA	0 	90 	7.61424745056e-10 	20.9958297731
GENERIC_L_ALPHA_NMETHYL_AA	10 	90 	7.60381957547e-10 	20.9972002332
GENERIC_L_ALPHA_NMETHYL_AA	20 	90 	5.32793877629e-11 	23.6554715807
GENERIC_L_ALPHA_NMETHYL_AA	30 	90 	4.64909555924e-11 	23.7917633256
GENERIC_L_ALPHA_NMETHYL_AA	40 	90 	3.79386900615e-10 	21.6924645856
GENERIC_L_ALPHA_NMETHYL_AA	50 	90 	1.90567575228e-09 	20.0784291657
GENERIC_L_ALPHA_NMETHYL_AA	60 	90 	1.70384478529e-08 	17.8877934081
GENERIC_L_ALPHA_NMETHYL_AA	70 	90 	2.09032668599e-07 	15.3807752881
GENERIC_L_ALPHA_NMETHYL_AA	80 	90 	7.56210384475e-07 	14.0949462131
GENERIC_L_ALPHA_NMETHYL_AA	90 	90 	1.84014115767e-06 	13.2056682732
GENERIC_L_ALPHA_NMETHYL_AA	100 	90 	2.62399489962e-06 	12.8508126306
GENERIC_L_ALPHA_NMETHYL_AA	110 	90 	2.87693595221e-06 	12.7587847356
GENERIC_L_ALPHA_NMETHYL_AA	120 	90 	4.90445878426e-06 	12.2253658106
GENERIC_L_ALPHA_NMETHYL_AA	130 	90 	4.33228491919e-07 	14.6520005532
GENERIC_L_ALPHA_NMETHYL_AA	140 	90 	1.32642929973e-06 	13.5330199631
GENERIC_L_ALPHA_NMETHYL_AA	150 	90 	7.61652234468e-07 	14.0877757706
GENERIC_L_ALPHA_NMETHYL_AA	160 	90 	6.90957434008e-07 	14.1851876156
GENERIC_L_ALPHA_NMETHYL_AA	170 	90 	4.82126488732e-06 	12.2424742396
GENERIC_L_ALPHA_NMETHYL_AA	-180 	100 	4.06198251784e-05 	10.1112543057
GENERIC_L_ALPHA_NMETHYL_AA	-170 	100 	0.000241099675028 	8.33030012065
GENERIC_L_ALPHA_NMETHYL_AA	-160 	100 	0.000506162153705 	7.58865347815
GENERIC_L_ALPHA_NMETHYL_AA	-150 	100 	0.00129318511073 	6.65064702569
GENERIC_L_ALPHA_NMETHYL_AA	-140 	100 	0.00329276235276 	5.71602844559
GENERIC_L_ALPHA_NMETHYL_AA	-130 	100 	0.00928266916341 	4.67960614817
GENERIC_L_ALPHA_NMETHYL_AA	-120 	100 	0.0206081488091 	3.88206870815
GENERIC_L_ALPHA_NMETHYL_AA	-110 	100 	0.0355537475095 	3.33670971311
GENERIC_L_ALPHA_NMETHYL_AA	-100 	100 	0.0239068791552 	3.7335890307
GENERIC_L_ALPHA_NMETHYL_AA	-90 	100 	0.0148749092168 	4.20807943064
GENERIC_L_ALPHA_NMETHYL_AA	-80 	100 	0.00547071583434 	5.2083458056
GENERIC_L_ALPHA_NMETHYL_AA	-70 	100 	0.0012153593847 	6.71271545605
GENERIC_L_ALPHA_NMETHYL_AA	-60 	100 	0.000266225786406 	8.23116578815
GENERIC_L_ALPHA_NMETHYL_AA	-50 	100 	0.00013467477896 	8.91264773069
GENERIC_L_ALPHA_NMETHYL_AA	-40 	100 	5.52247156189e-05 	9.80409995817
GENERIC_L_ALPHA_NMETHYL_AA	-30 	100 	5.57367347488e-06 	12.0974562107
GENERIC_L_ALPHA_NMETHYL_AA	-20 	100 	3.28720329302e-07 	14.9280585106
GENERIC_L_ALPHA_NMETHYL_AA	-10 	100 	1.54288278263e-08 	17.9870281406
GENERIC_L_ALPHA_NMETHYL_AA	0 	100 	5.99688796567e-11 	23.5371953607
GENERIC_L_ALPHA_NMETHYL_AA	10 	100 	5.1483903751e-11 	23.6897519056
GENERIC_L_ALPHA_NMETHYL_AA	20 	100 	6.55483809719e-12 	25.7508176981
GENERIC_L_ALPHA_NMETHYL_AA	30 	100 	1.40318823727e-11 	24.9896890631
GENERIC_L_ALPHA_NMETHYL_AA	40 	100 	1.10907427268e-09 	20.6197401582
GENERIC_L_ALPHA_NMETHYL_AA	50 	100 	2.07501491445e-09 	19.9932974956
GENERIC_L_ALPHA_NMETHYL_AA	60 	100 	2.74185822085e-08 	17.4120448706
GENERIC_L_ALPHA_NMETHYL_AA	70 	100 	5.3676023968e-07 	14.4377143232
GENERIC_L_ALPHA_NMETHYL_AA	80 	100 	2.10651178039e-06 	13.0704771631
GENERIC_L_ALPHA_NMETHYL_AA	90 	100 	4.40718291165e-06 	12.3322748682
GENERIC_L_ALPHA_NMETHYL_AA	100 	100 	5.94542244994e-06 	12.0328889706
GENERIC_L_ALPHA_NMETHYL_AA	110 	100 	2.21382403948e-06 	13.0207892031
GENERIC_L_ALPHA_NMETHYL_AA	120 	100 	6.06888012636e-06 	12.0123364631
GENERIC_L_ALPHA_NMETHYL_AA	130 	100 	3.36610051037e-08 	17.2069257882
GENERIC_L_ALPHA_NMETHYL_AA	140 	100 	4.04955183828e-07 	14.7194894332
GENERIC_L_ALPHA_NMETHYL_AA	150 	100 	1.92539118058e-07 	15.4629664932
GENERIC_L_ALPHA_NMETHYL_AA	160 	100 	1.72223313034e-07 	15.5744738706
GENERIC_L_ALPHA_NMETHYL_AA	170 	100 	2.53202790677e-06 	12.8864900321
GENERIC_L_ALPHA_NMETHYL_AA	-180 	110 	3.12812017726e-05 	10.3724932232
GENERIC_L_ALPHA_NMETHYL_AA	-170 	110 	0.000145779249435 	8.83341707064
GENERIC_L_ALPHA_NMETHYL_AA	-160 	110 	0.000292572716687 	8.13679731813
GENERIC_L_ALPHA_NMETHYL_AA	-150 	110 	0.000736735422209 	7.21328172316
GENERIC_L_ALPHA_NMETHYL_AA	-140 	110 	0.00184944837385 	6.29286786065
GENERIC_L_ALPHA_NMETHYL_AA	-130 	110 	0.00456952479459 	5.38834606316
GENERIC_L_ALPHA_NMETHYL_AA	-120 	110 	0.0104339501907 	4.56269034815
GENERIC_L_ALPHA_NMETHYL_AA	-110 	110 	0.0210385753873 	3.86139760313
GENERIC_L_ALPHA_NMETHYL_AA	-100 	110 	0.0163969480552 	4.11066005567
GENERIC_L_ALPHA_NMETHYL_AA	-90 	110 	0.013404879445 	4.31213650062
GENERIC_L_ALPHA_NMETHYL_AA	-80 	110 	0.0071030268379 	4.94723427058
GENERIC_L_ALPHA_NMETHYL_AA	-70 	110 	0.00232277861508 	6.06499113104
GENERIC_L_ALPHA_NMETHYL_AA	-60 	110 	0.00105659555446 	6.85270328064
GENERIC_L_ALPHA_NMETHYL_AA	-50 	110 	0.000301825727569 	8.10566076818
GENERIC_L_ALPHA_NMETHYL_AA	-40 	110 	1.76469376186e-05 	10.9449482957
GENERIC_L_ALPHA_NMETHYL_AA	-30 	110 	9.15399648143e-07 	13.9039050931
GENERIC_L_ALPHA_NMETHYL_AA	-20 	110 	3.34605414121e-08 	17.2128989606
GENERIC_L_ALPHA_NMETHYL_AA	-10 	110 	1.24616864932e-09 	20.5031920732
GENERIC_L_ALPHA_NMETHYL_AA	0 	110 	4.51133754533e-12 	26.1244274331
GENERIC_L_ALPHA_NMETHYL_AA	10 	110 	4.56827432992e-12 	26.1118855907
GENERIC_L_ALPHA_NMETHYL_AA	20 	110 	8.30146195355e-13 	27.8171745706
GENERIC_L_ALPHA_NMETHYL_AA	30 	110 	1.01252093346e-11 	25.3159928281
GENERIC_L_ALPHA_NMETHYL_AA	40 	110 	3.63209424464e-09 	19.4334564281
GENERIC_L_ALPHA_NMETHYL_AA	50 	110 	3.75573271359e-09 	19.3999824406
GENERIC_L_ALPHA_NMETHYL_AA	60 	110 	6.57153299816e-08 	16.5379336056
GENERIC_L_ALPHA_NMETHYL_AA	70 	110 	1.68147884706e-06 	13.2958368856
GENERIC_L_ALPHA_NMETHYL_AA	80 	110 	5.44536443749e-06 	12.1207458732
GENERIC_L_ALPHA_NMETHYL_AA	90 	110 	9.53000376082e-06 	11.5610654457
GENERIC_L_ALPHA_NMETHYL_AA	100 	110 	8.55854772378e-06 	11.6685800406
GENERIC_L_ALPHA_NMETHYL_AA	110 	110 	1.24960025018e-07 	15.8952719506
GENERIC_L_ALPHA_NMETHYL_AA	120 	110 	2.90690695066e-06 	12.7484209456
GENERIC_L_ALPHA_NMETHYL_AA	130 	110 	1.70378446897e-07 	15.5852437159
GENERIC_L_ALPHA_NMETHYL_AA	140 	110 	6.80675414463e-08 	16.5027653682
GENERIC_L_ALPHA_NMETHYL_AA	150 	110 	3.02416891024e-08 	17.3140444306
GENERIC_L_ALPHA_NMETHYL_AA	160 	110 	2.95710119738e-08 	17.3364712807
GENERIC_L_ALPHA_NMETHYL_AA	170 	110 	1.00469341494e-06 	13.8108281228
GENERIC_L_ALPHA_NMETHYL_AA	-180 	120 	2.39155808464e-05 	10.6409803932
GENERIC_L_ALPHA_NMETHYL_AA	-170 	120 	9.46344985104e-05 	9.26548847069
GENERIC_L_ALPHA_NMETHYL_AA	-160 	120 	0.000177402634841 	8.63708863566
GENERIC_L_ALPHA_NMETHYL_AA	-150 	120 	0.000449855021888 	7.70658520069
GENERIC_L_ALPHA_NMETHYL_AA	-140 	120 	0.00119961301027 	6.72575626564
GENERIC_L_ALPHA_NMETHYL_AA	-130 	120 	0.00324039370342 	5.73206044316
GENERIC_L_ALPHA_NMETHYL_AA	-120 	120 	0.00690257017151 	4.97586144811
GENERIC_L_ALPHA_NMETHYL_AA	-110 	120 	0.0129457890555 	4.34698471318
GENERIC_L_ALPHA_NMETHYL_AA	-100 	120 	0.0114639879376 	4.46854464065
GENERIC_L_ALPHA_NMETHYL_AA	-90 	120 	0.00958679198071 	4.64736896318
GENERIC_L_ALPHA_NMETHYL_AA	-80 	120 	0.00583907759536 	5.14318244062
GENERIC_L_ALPHA_NMETHYL_AA	-70 	120 	0.00212933939128 	6.15194349231
GENERIC_L_ALPHA_NMETHYL_AA	-60 	120 	0.000914210841483 	6.99744933315
GENERIC_L_ALPHA_NMETHYL_AA	-50 	120 	4.50046703433e-10 	21.5216697531
GENERIC_L_ALPHA_NMETHYL_AA	-40 	120 	3.09922386747e-06 	12.6843588432
GENERIC_L_ALPHA_NMETHYL_AA	-30 	120 	1.00992612323e-07 	16.1082184681
GENERIC_L_ALPHA_NMETHYL_AA	-20 	120 	2.67882539043e-09 	19.7378874257
GENERIC_L_ALPHA_NMETHYL_AA	-10 	120 	8.8181418638e-11 	23.1516248481
GENERIC_L_ALPHA_NMETHYL_AA	0 	120 	2.72507799141e-12 	26.6285240675
GENERIC_L_ALPHA_NMETHYL_AA	10 	120 	4.51507389493e-13 	28.4261846556
GENERIC_L_ALPHA_NMETHYL_AA	20 	120 	4.61397217084e-13 	28.4045170806
GENERIC_L_ALPHA_NMETHYL_AA	30 	120 	1.18886206266e-11 	25.1554394232
GENERIC_L_ALPHA_NMETHYL_AA	40 	120 	7.09729016847e-10 	21.0661378852
GENERIC_L_ALPHA_NMETHYL_AA	50 	120 	1.17780794931e-08 	18.2570257032
GENERIC_L_ALPHA_NMETHYL_AA	60 	120 	2.03943496246e-07 	15.4054228607
GENERIC_L_ALPHA_NMETHYL_AA	70 	120 	3.08364282908e-06 	12.6893989231
GENERIC_L_ALPHA_NMETHYL_AA	80 	120 	7.21998983356e-06 	11.8386570132
GENERIC_L_ALPHA_NMETHYL_AA	90 	120 	9.49080148488e-06 	11.5651874932
GENERIC_L_ALPHA_NMETHYL_AA	100 	120 	8.77660362829e-06 	11.6434210556
GENERIC_L_ALPHA_NMETHYL_AA	110 	120 	1.24960025018e-07 	15.8952719506
GENERIC_L_ALPHA_NMETHYL_AA	120 	120 	9.00977219572e-07 	13.9197858632
GENERIC_L_ALPHA_NMETHYL_AA	130 	120 	5.15110767314e-08 	16.7814689702
GENERIC_L_ALPHA_NMETHYL_AA	140 	120 	2.60654361636e-09 	19.7652407782
GENERIC_L_ALPHA_NMETHYL_AA	150 	120 	3.13857483834e-09 	19.5794970132
GENERIC_L_ALPHA_NMETHYL_AA	160 	120 	8.63561515561e-09 	18.5673708881
GENERIC_L_ALPHA_NMETHYL_AA	170 	120 	4.98246808471e-07 	14.5121702834
GENERIC_L_ALPHA_NMETHYL_AA	-180 	130 	1.61062544993e-05 	11.0363028832
GENERIC_L_ALPHA_NMETHYL_AA	-170 	130 	5.87136828305e-05 	9.74283776067
GENERIC_L_ALPHA_NMETHYL_AA	-160 	130 	9.43524932798e-05 	9.26847286064
GENERIC_L_ALPHA_NMETHYL_AA	-150 	130 	0.000272797577922 	8.20678051062
GENERIC_L_ALPHA_NMETHYL_AA	-140 	130 	0.000805402876409 	7.12416793815
GENERIC_L_ALPHA_NMETHYL_AA	-130 	130 	0.00267199445592 	5.92493009819
GENERIC_L_ALPHA_NMETHYL_AA	-120 	130 	0.00599049974371 	5.11758044067
GENERIC_L_ALPHA_NMETHYL_AA	-110 	130 	0.00957833762044 	4.64825122811
GENERIC_L_ALPHA_NMETHYL_AA	-100 	130 	0.00829435888101 	4.79217964814
GENERIC_L_ALPHA_NMETHYL_AA	-90 	130 	0.00619192855748 	5.08450868064
GENERIC_L_ALPHA_NMETHYL_AA	-80 	130 	0.00346949875774 	5.66374514568
GENERIC_L_ALPHA_NMETHYL_AA	-70 	130 	0.00111433757891 	6.79949515025
GENERIC_L_ALPHA_NMETHYL_AA	-60 	130 	0.000410919956419 	7.79711211567
GENERIC_L_ALPHA_NMETHYL_AA	-50 	130 	4.50046703433e-10 	21.5216697531
GENERIC_L_ALPHA_NMETHYL_AA	-40 	130 	2.9970985414e-07 	15.0204509832
