# Generic MM-derived Ramachandran table for oligo-urea L-alanine, at pre-proline
# positions.  Data created by Tim Craven (twcraven@uw.edu) on 19 Sept 2017.  Added
# to Rosetta by Vikram K. Mulligan (vmullig@uw.edu) on 26 Sept 2017.
@N_MAINCHAIN_TORSIONS 3
@N_MAINCHAIN_TORSIONS_TOTAL 4
@MAINCHAIN_TORSIONS_PROVIDED 1 2 3
@DIMENSIONS 36 36 36
@OFFSETS 5 5 5
#Resname	phi	theta	psi	probability	-log(prob)
GENERIC_OLIGOUREA_ALA	80 	-70 	-170 	1.13796625762e-05 	11.3836827803
GENERIC_OLIGOUREA_ALA	80 	-70 	-160 	9.0326877788e-06 	11.6146605849
GENERIC_OLIGOUREA_ALA	80 	-70 	-150 	6.16432024448e-06 	11.9967326879
GENERIC_OLIGOUREA_ALA	80 	-70 	-140 	3.87108704489e-06 	12.4619752002
GENERIC_OLIGOUREA_ALA	80 	-70 	-130 	2.66196174604e-06 	12.8364472085
GENERIC_OLIGOUREA_ALA	80 	-70 	-120 	2.45588753444e-06 	12.9170223409
GENERIC_OLIGOUREA_ALA	80 	-70 	-110 	3.14553319975e-06 	12.6695271433
GENERIC_OLIGOUREA_ALA	80 	-70 	-100 	4.39297667133e-06 	12.3355035034
GENERIC_OLIGOUREA_ALA	80 	-70 	-90 	3.90136384063e-06 	12.4541843632
GENERIC_OLIGOUREA_ALA	80 	-70 	-80 	5.57200598614e-07 	14.4003405207
GENERIC_OLIGOUREA_ALA	80 	-70 	-70 	7.32267677958e-11 	23.3374600815
GENERIC_OLIGOUREA_ALA	80 	-70 	-60 	5.07675644978e-25 	55.9399547613
GENERIC_OLIGOUREA_ALA	80 	-70 	-50 	9.04952222879e-41 	92.2032768488
GENERIC_OLIGOUREA_ALA	80 	-70 	-40 	4.31678624001e-52 	118.271913636
GENERIC_OLIGOUREA_ALA	80 	-70 	-30 	2.21166068432e-61 	139.663946998
GENERIC_OLIGOUREA_ALA	80 	-70 	-20 	2.38153120215e-80 	183.339063796
GENERIC_OLIGOUREA_ALA	80 	-70 	-10 	3.68347840512e-100 	228.954651775
GENERIC_OLIGOUREA_ALA	80 	-70 	0 	8.90322744887e-119 	271.821212221
GENERIC_OLIGOUREA_ALA	80 	-70 	10 	6.70206406763e-128 	292.828476354
GENERIC_OLIGOUREA_ALA	80 	-70 	20 	8.60667764889e-130 	297.183523716
GENERIC_OLIGOUREA_ALA	80 	-70 	30 	1.51505865485e-126 	289.710267563
GENERIC_OLIGOUREA_ALA	80 	-70 	40 	5.25227686217e-112 	256.230868745
GENERIC_OLIGOUREA_ALA	80 	-70 	50 	1.34263849096e-83 	190.819926017
GENERIC_OLIGOUREA_ALA	80 	-70 	60 	9.07448604566e-46 	103.713447533
GENERIC_OLIGOUREA_ALA	80 	-70 	70 	1.63541539821e-18 	40.9546348356
GENERIC_OLIGOUREA_ALA	80 	-70 	80 	4.39334403264e-08 	16.9405900682
GENERIC_OLIGOUREA_ALA	80 	-70 	90 	3.06882582551e-06 	12.6942155368
GENERIC_OLIGOUREA_ALA	80 	-70 	100 	5.2910919869e-06 	12.1494859087
GENERIC_OLIGOUREA_ALA	80 	-70 	110 	3.98034339488e-06 	12.4341424623
GENERIC_OLIGOUREA_ALA	80 	-70 	120 	2.9593060578e-06 	12.730555757
GENERIC_OLIGOUREA_ALA	80 	-70 	130 	2.9950436248e-06 	12.7185517606
GENERIC_OLIGOUREA_ALA	80 	-70 	140 	4.13114661583e-06 	12.3969555586
GENERIC_OLIGOUREA_ALA	80 	-70 	150 	6.36719051883e-06 	11.9643522345
GENERIC_OLIGOUREA_ALA	80 	-70 	160 	9.16943457539e-06 	11.5996349339
GENERIC_OLIGOUREA_ALA	80 	-70 	170 	1.14472739396e-05 	11.3777589402
GENERIC_OLIGOUREA_ALA	80 	-70 	180 	1.22883438431e-05 	11.3068593999
GENERIC_OLIGOUREA_ALA	80 	-60 	-180 	1.1534253265e-05 	11.3701894049
GENERIC_OLIGOUREA_ALA	80 	-60 	-170 	1.07206742742e-05 	11.4433365056
GENERIC_OLIGOUREA_ALA	80 	-60 	-160 	8.53614748579e-06 	11.671200766
GENERIC_OLIGOUREA_ALA	80 	-60 	-150 	5.84357609464e-06 	12.0501676036
GENERIC_OLIGOUREA_ALA	80 	-60 	-140 	3.68345948004e-06 	12.5116581713
GENERIC_OLIGOUREA_ALA	80 	-60 	-130 	2.5476777887e-06 	12.8803282848
GENERIC_OLIGOUREA_ALA	80 	-60 	-120 	2.37165244291e-06 	12.9519236125
GENERIC_OLIGOUREA_ALA	80 	-60 	-110 	3.08468161381e-06 	12.6890621105
GENERIC_OLIGOUREA_ALA	80 	-60 	-100 	4.42903603446e-06 	12.327328597
GENERIC_OLIGOUREA_ALA	80 	-60 	-90 	4.24923210036e-06 	12.3687722736
GENERIC_OLIGOUREA_ALA	80 	-60 	-80 	7.94585249632e-07 	14.045445557
GENERIC_OLIGOUREA_ALA	80 	-60 	-70 	1.33104750801e-10 	22.7398846977
GENERIC_OLIGOUREA_ALA	80 	-60 	-60 	4.7503626995e-24 	53.7038212589
GENERIC_OLIGOUREA_ALA	80 	-60 	-50 	4.88372840633e-37 	83.6097394949
GENERIC_OLIGOUREA_ALA	80 	-60 	-40 	2.27086980806e-49 	112.006506623
GENERIC_OLIGOUREA_ALA	80 	-60 	-30 	2.71636895168e-72 	164.786830651
GENERIC_OLIGOUREA_ALA	80 	-60 	-20 	5.1663543678e-95 	217.103416546
GENERIC_OLIGOUREA_ALA	80 	-60 	-10 	6.68011049522e-119 	272.108491538
GENERIC_OLIGOUREA_ALA	80 	-60 	0 	2.56746310956e-136 	312.208654353
GENERIC_OLIGOUREA_ALA	80 	-60 	10 	1.46242625459e-146 	335.797326702
GENERIC_OLIGOUREA_ALA	80 	-60 	20 	2.14591741308e-149 	342.321611697
GENERIC_OLIGOUREA_ALA	80 	-60 	30 	6.23004482891e-141 	322.835114584
GENERIC_OLIGOUREA_ALA	80 	-60 	40 	1.22615865044e-116 	266.895984553
GENERIC_OLIGOUREA_ALA	80 	-60 	50 	1.44104891061e-76 	174.631095809
GENERIC_OLIGOUREA_ALA	80 	-60 	60 	9.4797388111e-37 	82.9464916765
GENERIC_OLIGOUREA_ALA	80 	-60 	70 	7.37236573742e-14 	30.2384526516
GENERIC_OLIGOUREA_ALA	80 	-60 	80 	2.28357484572e-07 	15.2923535211
GENERIC_OLIGOUREA_ALA	80 	-60 	90 	3.84145044624e-06 	12.4696605423
GENERIC_OLIGOUREA_ALA	80 	-60 	100 	5.08313407209e-06 	12.1895825433
GENERIC_OLIGOUREA_ALA	80 	-60 	110 	3.62802320407e-06 	12.5268226299
GENERIC_OLIGOUREA_ALA	80 	-60 	120 	2.67543323751e-06 	12.8313992328
GENERIC_OLIGOUREA_ALA	80 	-60 	130 	2.71793117798e-06 	12.8156395634
GENERIC_OLIGOUREA_ALA	80 	-60 	140 	3.77362526057e-06 	12.487474411
GENERIC_OLIGOUREA_ALA	80 	-60 	150 	5.86212178892e-06 	12.0469989399
GENERIC_OLIGOUREA_ALA	80 	-60 	160 	8.5072378374e-06 	11.6745932465
GENERIC_OLIGOUREA_ALA	80 	-60 	170 	1.06908511782e-05 	11.4461222123
GENERIC_OLIGOUREA_ALA	80 	-60 	180 	1.15342532643e-05 	11.370189405
GENERIC_OLIGOUREA_ALA	80 	-50 	-180 	1.07099421529e-05 	11.4443380747
GENERIC_OLIGOUREA_ALA	80 	-50 	-170 	9.97608548245e-06 	11.5153197808
GENERIC_OLIGOUREA_ALA	80 	-50 	-160 	7.95943047793e-06 	11.7411531087
GENERIC_OLIGOUREA_ALA	80 	-50 	-150 	5.46449713736e-06 	12.1172384557
GENERIC_OLIGOUREA_ALA	80 	-50 	-140 	3.45917791341e-06 	12.5744795944
GENERIC_OLIGOUREA_ALA	80 	-50 	-130 	2.40800547325e-06 	12.9367117576
GENERIC_OLIGOUREA_ALA	80 	-50 	-120 	2.26197398008e-06 	12.9992726834
GENERIC_OLIGOUREA_ALA	80 	-50 	-110 	2.98580924006e-06 	12.7216397457
GENERIC_OLIGOUREA_ALA	80 	-50 	-100 	4.39476924008e-06 	12.3350955333
GENERIC_OLIGOUREA_ALA	80 	-50 	-90 	4.43645238359e-06 	12.3256555136
GENERIC_OLIGOUREA_ALA	80 	-50 	-80 	8.769785924e-07 	13.9467832549
GENERIC_OLIGOUREA_ALA	80 	-50 	-70 	5.28313316931e-11 	23.6639166979
GENERIC_OLIGOUREA_ALA	80 	-50 	-60 	4.12381698524e-22 	49.2400928587
GENERIC_OLIGOUREA_ALA	80 	-50 	-50 	3.90211268073e-36 	81.5315452283
GENERIC_OLIGOUREA_ALA	80 	-50 	-40 	4.33992513262e-61 	138.989833575
GENERIC_OLIGOUREA_ALA	80 	-50 	-30 	6.57526275684e-86 	196.139003457
GENERIC_OLIGOUREA_ALA	80 	-50 	-20 	1.7441927761e-113 	259.635823652
GENERIC_OLIGOUREA_ALA	80 	-50 	-10 	6.91599201398e-137 	313.520321327
GENERIC_OLIGOUREA_ALA	80 	-50 	0 	9.78306506683e-155 	354.620036578
GENERIC_OLIGOUREA_ALA	80 	-50 	10 	1.58375140237e-163 	374.86157382
GENERIC_OLIGOUREA_ALA	80 	-50 	20 	2.83560126361e-162 	371.976531064
GENERIC_OLIGOUREA_ALA	80 	-50 	30 	1.15412483505e-143 	329.12632596
GENERIC_OLIGOUREA_ALA	80 	-50 	40 	8.44727202072e-107 	244.242761399
GENERIC_OLIGOUREA_ALA	80 	-50 	50 	4.38911841799e-63 	143.583732468
GENERIC_OLIGOUREA_ALA	80 	-50 	60 	8.06148461818e-30 	66.9904550545
GENERIC_OLIGOUREA_ALA	80 	-50 	70 	1.00916456115e-10 	23.0167281086
GENERIC_OLIGOUREA_ALA	80 	-50 	80 	7.42095235928e-07 	14.1137882517
GENERIC_OLIGOUREA_ALA	80 	-50 	90 	4.49130417502e-06 	12.3133674362
GENERIC_OLIGOUREA_ALA	80 	-50 	100 	4.77319555608e-06 	12.2524945495
GENERIC_OLIGOUREA_ALA	80 	-50 	110 	3.24931035778e-06 	12.6370677817
GENERIC_OLIGOUREA_ALA	80 	-50 	120 	2.38227799338e-06 	12.947453388
GENERIC_OLIGOUREA_ALA	80 	-50 	130 	2.43582938283e-06 	12.9252232505
GENERIC_OLIGOUREA_ALA	80 	-50 	140 	3.41392528604e-06 	12.5876478184
GENERIC_OLIGOUREA_ALA	80 	-50 	150 	5.35592272698e-06 	12.1373075576
GENERIC_OLIGOUREA_ALA	80 	-50 	160 	7.8334448848e-06 	11.757108185
GENERIC_OLIGOUREA_ALA	80 	-50 	170 	9.89553375455e-06 	11.5234270385
GENERIC_OLIGOUREA_ALA	80 	-50 	180 	1.07099421511e-05 	11.4443380749
GENERIC_OLIGOUREA_ALA	80 	-40 	-180 	1.02062218472e-05 	11.4925130386
GENERIC_OLIGOUREA_ALA	80 	-40 	-170 	9.51799266036e-06 	11.5623265864
GENERIC_OLIGOUREA_ALA	80 	-40 	-160 	7.61030453403e-06 	11.7860073693
GENERIC_OLIGOUREA_ALA	80 	-40 	-150 	5.24554263194e-06 	12.1581318645
GENERIC_OLIGOUREA_ALA	80 	-40 	-140 	3.33970333748e-06 	12.609628576
GENERIC_OLIGOUREA_ALA	80 	-40 	-130 	2.33986848955e-06 	12.9654158312
GENERIC_OLIGOUREA_ALA	80 	-40 	-120 	2.21632550954e-06 	13.0196599093
GENERIC_OLIGOUREA_ALA	80 	-40 	-110 	2.9477654292e-06 	12.7344631563
GENERIC_OLIGOUREA_ALA	80 	-40 	-100 	4.35951940238e-06 	12.3431487355
GENERIC_OLIGOUREA_ALA	80 	-40 	-90 	4.34004824795e-06 	12.3476250929
GENERIC_OLIGOUREA_ALA	80 	-40 	-80 	8.06782583806e-07 	14.0302116179
GENERIC_OLIGOUREA_ALA	80 	-40 	-70 	7.30389543359e-11 	23.3400281961
GENERIC_OLIGOUREA_ALA	80 	-40 	-60 	2.26543962832e-21 	47.5365181164
GENERIC_OLIGOUREA_ALA	80 	-40 	-50 	4.92188571565e-45 	102.022637452
GENERIC_OLIGOUREA_ALA	80 	-40 	-40 	8.43747533825e-72 	163.653443562
GENERIC_OLIGOUREA_ALA	80 	-40 	-30 	1.89188589235e-101 	231.923520234
GENERIC_OLIGOUREA_ALA	80 	-40 	-20 	2.12735906573e-128 	293.976010568
GENERIC_OLIGOUREA_ALA	80 	-40 	-10 	1.06752444395e-152 	349.927591771
GENERIC_OLIGOUREA_ALA	80 	-40 	0 	3.41614235026e-168 	385.605783676
GENERIC_OLIGOUREA_ALA	80 	-40 	10 	1.88035977855e-174 	400.018343051
GENERIC_OLIGOUREA_ALA	80 	-40 	20 	2.57236387629e-162 	372.073959793
GENERIC_OLIGOUREA_ALA	80 	-40 	30 	1.55294579645e-129 	296.593323355
GENERIC_OLIGOUREA_ALA	80 	-40 	40 	1.16757981422e-87 	200.169970019
GENERIC_OLIGOUREA_ALA	80 	-40 	50 	6.93094790686e-52 	117.798428249
GENERIC_OLIGOUREA_ALA	80 	-40 	60 	2.2764019139e-20 	45.2291057714
GENERIC_OLIGOUREA_ALA	80 	-40 	70 	6.64053429764e-09 	18.8300734102
GENERIC_OLIGOUREA_ALA	80 	-40 	80 	1.69577305923e-06 	13.287371839
GENERIC_OLIGOUREA_ALA	80 	-40 	90 	5.06670426913e-06 	12.1928199973
GENERIC_OLIGOUREA_ALA	80 	-40 	100 	4.55865117136e-06 	12.2984837739
GENERIC_OLIGOUREA_ALA	80 	-40 	110 	2.98901374088e-06 	12.7205670775
GENERIC_OLIGOUREA_ALA	80 	-40 	120 	2.1879618982e-06 	13.0325400875
GENERIC_OLIGOUREA_ALA	80 	-40 	130 	2.25683417811e-06 	13.0015475329
GENERIC_OLIGOUREA_ALA	80 	-40 	140 	3.19581980124e-06 	12.6536669142
GENERIC_OLIGOUREA_ALA	80 	-40 	150 	5.05606477021e-06 	12.1949220906
GENERIC_OLIGOUREA_ALA	80 	-40 	160 	7.43513758967e-06 	11.8092934726
GENERIC_OLIGOUREA_ALA	80 	-40 	170 	9.41789145472e-06 	11.5728993315
GENERIC_OLIGOUREA_ALA	80 	-40 	180 	1.02062218451e-05 	11.4925130388
GENERIC_OLIGOUREA_ALA	80 	-30 	-180 	1.01515327633e-05 	11.4978858527
GENERIC_OLIGOUREA_ALA	80 	-30 	-170 	9.49039171528e-06 	11.5652306696
GENERIC_OLIGOUREA_ALA	80 	-30 	-160 	7.61717518824e-06 	11.7851049672
GENERIC_OLIGOUREA_ALA	80 	-30 	-150 	5.27681543608e-06 	12.1521877793
GENERIC_OLIGOUREA_ALA	80 	-30 	-140 	3.38022199734e-06 	12.5975691709
GENERIC_OLIGOUREA_ALA	80 	-30 	-130 	2.38316070665e-06 	12.9470829233
GENERIC_OLIGOUREA_ALA	80 	-30 	-120 	2.27078234802e-06 	12.9953861391
GENERIC_OLIGOUREA_ALA	80 	-30 	-110 	3.02158047039e-06 	12.7097305289
GENERIC_OLIGOUREA_ALA	80 	-30 	-100 	4.37181700346e-06 	12.340331845
GENERIC_OLIGOUREA_ALA	80 	-30 	-90 	4.01349254978e-06 	12.4258487357
GENERIC_OLIGOUREA_ALA	80 	-30 	-80 	6.15937140516e-07 	14.3001209232
GENERIC_OLIGOUREA_ALA	80 	-30 	-70 	7.55557720083e-11 	23.3061500303
GENERIC_OLIGOUREA_ALA	80 	-30 	-60 	2.02887143989e-28 	63.7649029063
GENERIC_OLIGOUREA_ALA	80 	-30 	-50 	3.17021655503e-54 	123.185795122
GENERIC_OLIGOUREA_ALA	80 	-30 	-40 	3.41488844818e-84 	192.189002984
GENERIC_OLIGOUREA_ALA	80 	-30 	-30 	2.6051202881e-113 	259.234636658
GENERIC_OLIGOUREA_ALA	80 	-30 	-20 	5.70609204251e-142 	325.225548822
GENERIC_OLIGOUREA_ALA	80 	-30 	-10 	2.37534171443e-164 	376.758813944
GENERIC_OLIGOUREA_ALA	80 	-30 	0 	7.72026065276e-179 	410.118883519
GENERIC_OLIGOUREA_ALA	80 	-30 	10 	1.0953953536e-174 	400.558690829
GENERIC_OLIGOUREA_ALA	80 	-30 	20 	6.65186041737e-149 	341.190282279
GENERIC_OLIGOUREA_ALA	80 	-30 	30 	3.07672747375e-110 	252.160493706
GENERIC_OLIGOUREA_ALA	80 	-30 	40 	1.11016806633e-71 	163.379030188
GENERIC_OLIGOUREA_ALA	80 	-30 	50 	6.34952304203e-37 	83.3472687422
GENERIC_OLIGOUREA_ALA	80 	-30 	60 	1.80191973272e-14 	31.6473386872
GENERIC_OLIGOUREA_ALA	80 	-30 	70 	1.08312921738e-07 	16.0382413758
GENERIC_OLIGOUREA_ALA	80 	-30 	80 	3.16420151291e-06 	12.6636098208
GENERIC_OLIGOUREA_ALA	80 	-30 	90 	5.7058844763e-06 	12.0740125514
GENERIC_OLIGOUREA_ALA	80 	-30 	100 	4.52110661376e-06 	12.306753768
GENERIC_OLIGOUREA_ALA	80 	-30 	110 	2.88384718893e-06 	12.7563853258
GENERIC_OLIGOUREA_ALA	80 	-30 	120 	2.11366320142e-06 	13.0670880014
GENERIC_OLIGOUREA_ALA	80 	-30 	130 	2.20007627029e-06 	13.0270185299
GENERIC_OLIGOUREA_ALA	80 	-30 	140 	3.14064682349e-06 	12.6710817845
GENERIC_OLIGOUREA_ALA	80 	-30 	150 	4.99657920543e-06 	12.2067570386
GENERIC_OLIGOUREA_ALA	80 	-30 	160 	7.37082552976e-06 	11.8179808459
GENERIC_OLIGOUREA_ALA	80 	-30 	170 	9.35289689518e-06 	11.5798244343
GENERIC_OLIGOUREA_ALA	80 	-30 	180 	1.01515327604e-05 	11.497885853
GENERIC_OLIGOUREA_ALA	80 	-20 	-180 	1.05315282424e-05 	11.4611371101
GENERIC_OLIGOUREA_ALA	80 	-20 	-170 	9.87934838726e-06 	11.5250640011
GENERIC_OLIGOUREA_ALA	80 	-20 	-160 	7.96099646879e-06 	11.7409563814
GENERIC_OLIGOUREA_ALA	80 	-20 	-150 	5.54190689248e-06 	12.103171912
GENERIC_OLIGOUREA_ALA	80 	-20 	-140 	3.57098029999e-06 	12.542670406
GENERIC_OLIGOUREA_ALA	80 	-20 	-130 	2.53375245246e-06 	12.8858091713
GENERIC_OLIGOUREA_ALA	80 	-20 	-120 	2.42812894071e-06 	12.9283895804
GENERIC_OLIGOUREA_ALA	80 	-20 	-110 	3.22453314227e-06 	12.6447223803
GENERIC_OLIGOUREA_ALA	80 	-20 	-100 	4.50242390954e-06 	12.3108946596
GENERIC_OLIGOUREA_ALA	80 	-20 	-90 	3.53803454593e-06 	12.551939198
GENERIC_OLIGOUREA_ALA	80 	-20 	-80 	2.31310313173e-07 	15.2795056808
GENERIC_OLIGOUREA_ALA	80 	-20 	-70 	8.39817700002e-15 	32.4107617364
GENERIC_OLIGOUREA_ALA	80 	-20 	-60 	1.32654741414e-35 	80.307898617
GENERIC_OLIGOUREA_ALA	80 	-20 	-50 	4.92016654395e-63 	143.469518478
GENERIC_OLIGOUREA_ALA	80 	-20 	-40 	1.22580970635e-93 	213.936812038
GENERIC_OLIGOUREA_ALA	80 	-20 	-30 	3.25617041549e-124 	284.339999746
GENERIC_OLIGOUREA_ALA	80 	-20 	-20 	3.97502010351e-152 	348.61290433
GENERIC_OLIGOUREA_ALA	80 	-20 	-10 	1.43849296567e-173 	397.983625074
GENERIC_OLIGOUREA_ALA	80 	-20 	0 	7.38564675621e-178 	407.860608064
GENERIC_OLIGOUREA_ALA	80 	-20 	10 	1.89985095973e-161 	370.074424531
GENERIC_OLIGOUREA_ALA	80 	-20 	20 	4.40778631289e-128 	293.24751931
GENERIC_OLIGOUREA_ALA	80 	-20 	30 	1.56826870314e-89 	204.480101002
GENERIC_OLIGOUREA_ALA	80 	-20 	40 	5.25397154971e-52 	118.075440559
GENERIC_OLIGOUREA_ALA	80 	-20 	50 	3.5784538474e-26 	58.5922815969
GENERIC_OLIGOUREA_ALA	80 	-20 	60 	1.36076203127e-10 	22.71780607
GENERIC_OLIGOUREA_ALA	80 	-20 	70 	7.53614382309e-07 	14.0983850291
GENERIC_OLIGOUREA_ALA	80 	-20 	80 	5.09352485639e-06 	12.1875404609
GENERIC_OLIGOUREA_ALA	80 	-20 	90 	6.43022420548e-06 	11.9545011517
GENERIC_OLIGOUREA_ALA	80 	-20 	100 	4.64316449571e-06 	12.2801144208
GENERIC_OLIGOUREA_ALA	80 	-20 	110 	2.9053876908e-06 	12.7489437202
GENERIC_OLIGOUREA_ALA	80 	-20 	120 	2.13569546862e-06 	13.0567182179
GENERIC_OLIGOUREA_ALA	80 	-20 	130 	2.23924613517e-06 	13.0093712955
GENERIC_OLIGOUREA_ALA	80 	-20 	140 	3.21607380934e-06 	12.6473492562
GENERIC_OLIGOUREA_ALA	80 	-20 	150 	5.13947725705e-06 	12.1785591846
GENERIC_OLIGOUREA_ALA	80 	-20 	160 	7.60515149655e-06 	11.7866847118
GENERIC_OLIGOUREA_ALA	80 	-20 	170 	9.67506497534e-06 	11.5459586033
GENERIC_OLIGOUREA_ALA	80 	-20 	180 	1.05315282381e-05 	11.4611371105
GENERIC_OLIGOUREA_ALA	80 	-10 	-180 	1.1218274007e-05 	11.3979665015
GENERIC_OLIGOUREA_ALA	80 	-10 	-170 	1.05535929484e-05 	11.4590441922
GENERIC_OLIGOUREA_ALA	80 	-10 	-160 	8.53510908422e-06 	11.671322421
GENERIC_OLIGOUREA_ALA	80 	-10 	-150 	5.97047022844e-06 	12.0286848684
GENERIC_OLIGOUREA_ALA	80 	-10 	-140 	3.87032178177e-06 	12.4621729066
GENERIC_OLIGOUREA_ALA	80 	-10 	-130 	2.76482293566e-06 	12.7985339628
GENERIC_OLIGOUREA_ALA	80 	-10 	-120 	2.66765778747e-06 	12.8343097037
GENERIC_OLIGOUREA_ALA	80 	-10 	-110 	3.53988576555e-06 	12.551416101
GENERIC_OLIGOUREA_ALA	80 	-10 	-100 	4.75640524699e-06 	12.2560183752
GENERIC_OLIGOUREA_ALA	80 	-10 	-90 	2.8132983903e-06 	12.7811529586
GENERIC_OLIGOUREA_ALA	80 	-10 	-80 	1.570537516e-08 	17.9692628163
GENERIC_OLIGOUREA_ALA	80 	-10 	-70 	2.65025678414e-22 	49.6822155109
GENERIC_OLIGOUREA_ALA	80 	-10 	-60 	7.61054849769e-43 	96.9816237536
GENERIC_OLIGOUREA_ALA	80 	-10 	-50 	2.21398711018e-71 	162.68874659
GENERIC_OLIGOUREA_ALA	80 	-10 	-40 	8.83362129592e-100 	228.079944256
GENERIC_OLIGOUREA_ALA	80 	-10 	-30 	4.604127331e-131 	300.111694035
GENERIC_OLIGOUREA_ALA	80 	-10 	-20 	3.1959906185e-157 	360.343962508
GENERIC_OLIGOUREA_ALA	80 	-10 	-10 	6.24401375113e-172 	394.21301279
GENERIC_OLIGOUREA_ALA	80 	-10 	0 	1.26209795971e-164 	377.391179867
GENERIC_OLIGOUREA_ALA	80 	-10 	10 	1.1584808579e-137 	315.307048199
GENERIC_OLIGOUREA_ALA	80 	-10 	20 	7.52207648729e-102 	232.845837257
GENERIC_OLIGOUREA_ALA	80 	-10 	30 	1.69292869583e-64 	146.838985966
GENERIC_OLIGOUREA_ALA	80 	-10 	40 	6.35065951351e-37 	83.3470897729
GENERIC_OLIGOUREA_ALA	80 	-10 	50 	2.96927000655e-17 	38.0556304473
GENERIC_OLIGOUREA_ALA	80 	-10 	60 	3.28207524677e-08 	17.2322048244
GENERIC_OLIGOUREA_ALA	80 	-10 	70 	2.68412570747e-06 	12.8281555041
GENERIC_OLIGOUREA_ALA	80 	-10 	80 	7.22649641396e-06 	11.8377562293
GENERIC_OLIGOUREA_ALA	80 	-10 	90 	7.19023125599e-06 	11.8427872232
GENERIC_OLIGOUREA_ALA	80 	-10 	100 	4.88236755944e-06 	12.2298803001
GENERIC_OLIGOUREA_ALA	80 	-10 	110 	3.01569050188e-06 	12.7116817318
GENERIC_OLIGOUREA_ALA	80 	-10 	120 	2.22317771616e-06 	13.0165729819
GENERIC_OLIGOUREA_ALA	80 	-10 	130 	2.34401375252e-06 	12.9636458192
GENERIC_OLIGOUREA_ALA	80 	-10 	140 	3.38428286453e-06 	12.5963685309
GENERIC_OLIGOUREA_ALA	80 	-10 	150 	5.42871320733e-06 	12.1238084305
GENERIC_OLIGOUREA_ALA	80 	-10 	160 	8.05744145617e-06 	11.728914489
GENERIC_OLIGOUREA_ALA	80 	-10 	170 	1.02785363838e-05 	11.4854526832
GENERIC_OLIGOUREA_ALA	80 	-10 	180 	1.12182740011e-05 	11.397966502
GENERIC_OLIGOUREA_ALA	80 	0 	-180 	1.19898429353e-05 	11.3314506887
GENERIC_OLIGOUREA_ALA	80 	0 	-170 	1.13100909429e-05 	11.3898152269
GENERIC_OLIGOUREA_ALA	80 	0 	-160 	9.17996834097e-06 	11.598486802
GENERIC_OLIGOUREA_ALA	80 	0 	-150 	6.45099342619e-06 	11.9512764195
GENERIC_OLIGOUREA_ALA	80 	0 	-140 	4.20484348871e-06 	12.3792734855
GENERIC_OLIGOUREA_ALA	80 	0 	-130 	3.02366850288e-06 	12.7090397277
GENERIC_OLIGOUREA_ALA	80 	0 	-120 	2.93750160837e-06 	12.737951131
GENERIC_OLIGOUREA_ALA	80 	0 	-110 	3.89971368336e-06 	12.454607422
GENERIC_OLIGOUREA_ALA	80 	0 	-100 	5.0128473022e-06 	12.2035064805
GENERIC_OLIGOUREA_ALA	80 	0 	-90 	1.9598658495e-06 	13.1426345312
GENERIC_OLIGOUREA_ALA	80 	0 	-80 	3.26021329841e-10 	21.8440583077
GENERIC_OLIGOUREA_ALA	80 	0 	-70 	2.48321962814e-26 	58.9576564625
GENERIC_OLIGOUREA_ALA	80 	0 	-60 	2.20055316017e-50 	114.340545885
GENERIC_OLIGOUREA_ALA	80 	0 	-50 	3.63347480619e-75 	171.403692537
GENERIC_OLIGOUREA_ALA	80 	0 	-40 	2.53032075609e-105 	240.843088689
GENERIC_OLIGOUREA_ALA	80 	0 	-30 	2.59270890317e-134 	307.593699224
GENERIC_OLIGOUREA_ALA	80 	0 	-20 	5.93940724962e-156 	357.421665168
GENERIC_OLIGOUREA_ALA	80 	0 	-10 	2.13655828366e-156 	358.444078251
GENERIC_OLIGOUREA_ALA	80 	0 	0 	4.10132097767e-136 	311.740263536
GENERIC_OLIGOUREA_ALA	80 	0 	10 	1.08961912367e-106 	243.98819165
GENERIC_OLIGOUREA_ALA	80 	0 	20 	4.96928179911e-74 	168.788021559
GENERIC_OLIGOUREA_ALA	80 	0 	30 	5.27960122655e-46 	104.255063708
GENERIC_OLIGOUREA_ALA	80 	0 	40 	2.06375497316e-26 	59.1426852918
GENERIC_OLIGOUREA_ALA	80 	0 	50 	7.64619049372e-11 	23.2942284738
GENERIC_OLIGOUREA_ALA	80 	0 	60 	6.67848867952e-07 	14.2192039346
GENERIC_OLIGOUREA_ALA	80 	0 	70 	5.84073224155e-06 	12.0506543852
GENERIC_OLIGOUREA_ALA	80 	0 	80 	9.20743142515e-06 	11.5954996364
GENERIC_OLIGOUREA_ALA	80 	0 	90 	7.92009376446e-06 	11.7461075133
GENERIC_OLIGOUREA_ALA	80 	0 	100 	5.16096101354e-06 	12.1743877529
GENERIC_OLIGOUREA_ALA	80 	0 	110 	3.16141756575e-06 	12.6644900342
GENERIC_OLIGOUREA_ALA	80 	0 	120 	2.33555156331e-06 	12.9672624792
GENERIC_OLIGOUREA_ALA	80 	0 	130 	2.47346907146e-06 	12.9098889103
GENERIC_OLIGOUREA_ALA	80 	0 	140 	3.58451324524e-06 	12.5388878685
GENERIC_OLIGOUREA_ALA	80 	0 	150 	5.7652694751e-06 	12.063658662
